  1.14999998   1.937363e+003
  1.15114999   2.647412e+003
  1.15230000   3.303904e+003
  1.15345001   7.185621e+003
  1.15460002   6.875036e+003
  1.15574992   3.910443e+003
  1.15689993   3.690238e+003
  1.15804994   5.619254e+003
  1.15919995   8.733686e+003
  1.16034997   4.907527e+003
  1.16149998   1.828442e+003
  1.16264999   2.781299e+003
  1.16380000   4.245326e+003
  1.16495001   6.275991e+003
  1.16610003   3.935030e+003
  1.16724992   8.279547e+002
  1.16839993   7.181689e+002
  1.16954994   1.807600e+003
  1.17069995   2.928570e+003
  1.17184997   3.277959e+003
  1.17299998   1.396953e+003
  1.17414999   1.868318e+002
  1.17530000   1.396539e+002
  1.17645001   5.926840e+002
  1.17760003   1.183390e+003
  1.17874992   1.456266e+003
  1.17989993   7.875734e+002
  1.18104994   1.354445e+002
  1.18219995   9.784449e+000
  1.18334997   4.569677e+001
  1.18449998   2.139561e+002
  1.18564999   4.377970e+002
  1.18680000   4.682724e+002
  1.18795002   2.030922e+002
  1.18910003   2.787111e+001
  1.19024992   1.200981e+000
  1.19139993   3.226219e+000
  1.19254994   2.852799e+001
  1.19369996   9.632107e+001
  1.19484997   2.435284e+002
  1.19599998   9.286104e+002
  1.19714999   2.660805e+003
  1.19830000   4.548574e+003
  1.19945002   5.919846e+003
  1.20060003   6.821638e+003
  1.20174992   6.667591e+003
  1.20289993   7.179074e+003
  1.20404994   4.601112e+003
  1.20519996   2.388657e+003
  1.20634997   1.453561e+003
  1.20749998   3.554860e+002
  1.20864999   5.082823e+001
  1.20980000   7.345585e+002
  1.21095002   5.994513e+003
  1.21210003   1.508706e+004
  1.21324992   1.387577e+004
  1.21439993   6.619296e+003
  1.21554995   2.881378e+003
  1.21669996   1.345085e+003
  1.21784997   1.277097e+003
  1.21899998   2.515212e+003
  1.22014999   2.778847e+003
  1.22130001   3.290603e+003
  1.22245002   7.887104e+003
  1.22360003   7.779263e+003
  1.22474992   4.116229e+003
  1.22589993   3.861041e+003
  1.22704995   4.286253e+003
  1.22819996   8.868096e+003
  1.22934997   8.478272e+003
  1.23049998   2.734179e+003
  1.23164999   2.034198e+003
  1.23280001   3.345299e+003
  1.23395002   4.739851e+003
  1.23510003   7.374219e+003
  1.23624992   4.412237e+003
  1.23739994   8.270970e+002
  1.23854995   5.814356e+002
  1.23969996   1.749795e+003
  1.24084997   2.707163e+003
  1.24199998   4.029429e+003
  1.24315000   3.045825e+003
  1.24430001   7.195130e+002
  1.24545002   6.511011e+001
  1.24659991   2.081300e+002
  1.24774992   7.883139e+002
  1.24889994   1.384582e+003
  1.25004995   1.837912e+003
  1.25119996   1.167432e+003
  1.25234997   2.350367e+002
  1.25349998   1.394093e+001
  1.25465000   1.401326e+001
  1.25580001   1.237116e+002
  1.25695002   3.791559e+002
  1.25810003   6.138460e+002
  1.25924993   5.889784e+002
  1.26039994   2.173005e+002
  1.26154995   2.428243e+001
  1.26269996   7.891412e-001
  1.26384997   1.348576e+000
  1.26499999   1.891619e+001
  1.26615000   8.552742e+001
  1.26730001   1.687054e+002
  1.26845002   1.797634e+002
  1.26959991   7.966959e+001
  1.27074993   1.152473e+001
  1.27189994   1.679659e+001
  1.27304995   2.999112e+002
  1.27419996   1.857679e+003
  1.27534997   4.729929e+003
  1.27649999   6.686989e+003
  1.27765000   7.808365e+003
  1.27880001   7.467844e+003
  1.27995002   7.682769e+003
  1.28109992   6.895185e+003
  1.28224993   3.154201e+003
  1.28339994   2.149791e+003
  1.28454995   1.180434e+003
  1.28569996   2.061740e+002
  1.28684998   3.032319e+001
  1.28799999   6.093890e+002
  1.28915000   5.503424e+003
  1.29030001   1.511845e+004
  1.29145002   1.501538e+004
  1.29259992   7.879859e+003
  1.29374993   3.624365e+003
  1.29489994   2.041548e+003
  1.29604995   1.062486e+003
  1.29719996   1.852835e+003
  1.29834998   3.141348e+003
  1.29949999   2.422174e+003
  1.30065000   3.598526e+003
  1.30180001   8.866418e+003
  1.30295002   7.666549e+003
  1.30409992   3.700891e+003
  1.30524993   4.000990e+003
  1.30639994   3.407441e+003
  1.30754995   6.995152e+003
  1.30869997   1.085470e+004
  1.30984998   5.212622e+003
  1.31099999   1.379861e+003
  1.31215000   2.660631e+003
  1.31330001   3.461400e+003
  1.31445003   4.759023e+003
  1.31559992   8.233668e+003
  1.31674993   5.090155e+003
  1.31789994   9.304189e+002
  1.31904995   3.133334e+002
  1.32019997   1.388837e+003
  1.32134998   2.383147e+003
  1.32249999   3.244096e+003
  1.32365000   4.780019e+003
  1.32480001   2.689324e+003
  1.32594991   4.448424e+002
  1.32709992   3.018893e+001
  1.32824993   1.581550e+002
  1.32939994   7.536362e+002
  1.33054996   1.322380e+003
  1.33169997   1.914840e+003
  1.33284998   2.046134e+003
  1.33399999   7.645746e+002
  1.33515000   8.322602e+001
  1.33630002   2.838959e+000
  1.33745003   1.198046e+001
  1.33859992   1.256020e+002
  1.33974993   4.110732e+002
  1.34089994   6.559639e+002
  1.34204996   8.293686e+002
  1.34319997   4.880372e+002
  1.34434998   8.986075e+001
  1.34549999   4.710874e+000
  1.34665000   8.569457e-002
  1.34780002   1.098857e+000
  1.34894991   1.869097e+001
  1.35009992   9.532558e+001
