  1.89999998   3.372168e+004
  1.90171993   1.126333e+004
  1.90344000   1.066200e+004
  1.90515995   1.558371e+004
  1.90688002   7.621273e+003
  1.90859997   8.812277e+003
  1.91031992   3.414219e+004
  1.91204000   4.272670e+004
  1.91375995   1.555866e+004
  1.91548002   2.104890e+003
  1.91719997   4.710520e+003
  1.91891992   1.259801e+004
  1.92063999   1.035014e+004
  1.92235994   9.035237e+003
  1.92408001   2.680753e+004
  1.92579997   3.026971e+004
  1.92752004   9.977982e+003
  1.92923999   9.448568e+002
  1.93095994   2.521629e+002
  1.93268001   2.418480e+003
  1.93439996   7.438037e+003
  1.93612003   7.372757e+003
  1.93783998   8.591206e+003
  1.93955994   1.768732e+004
  1.94128001   1.303602e+004
  1.94299996   2.800018e+003
  1.94472003   1.699482e+002
  1.94643998   9.950191e+000
  1.94815993   2.079118e+002
  1.94988000   1.715348e+003
  1.95159996   4.272216e+003
  1.95332003   4.878063e+003
  1.95503998   8.000640e+003
  1.95675993   9.504590e+003
  1.95848000   6.084911e+003
  1.96019995   4.272752e+003
  1.96192002   4.656353e+003
  1.96363997   7.686702e+003
  1.96535993   7.004742e+003
  1.96708000   6.101463e+003
  1.96879995   1.189109e+004
  1.97052002   1.497452e+004
  1.97223997   8.814740e+003
  1.97395992   8.453407e+003
  1.97567999   1.438991e+004
  1.97739995   1.609715e+004
  1.97912002   7.144927e+003
  1.98083997   1.552070e+003
  1.98255992   3.191091e+003
  1.98427999   4.991494e+003
  1.98599994   2.334923e+003
  1.98772001   5.493118e+002
  1.98943996   5.095597e+002
  1.99116004   6.712492e+002
  1.99287999   7.382964e+002
  1.99459994   3.250139e+002
  1.99632001   5.494658e+002
  1.99803996   7.434305e+003
  1.99976003   3.154437e+004
  2.00147986   4.387200e+004
  2.00320005   2.805399e+004
  2.00492001   1.286946e+004
  2.00663996   7.192200e+003
  2.00835991   4.046077e+003
  2.01007986   2.047687e+003
  2.01180005   2.073441e+003
  2.01352000   1.074375e+003
  2.01523995   6.010753e+002
  2.01695991   2.794533e+003
  2.01868010   7.487599e+003
  2.02040005   6.547892e+003
  2.02212000   1.793653e+003
  2.02383995   1.487012e+003
  2.02555990   1.071279e+004
  2.02727985   2.608116e+004
  2.02900004   1.864869e+004
  2.03072000   4.930209e+003
  2.03243995   6.624868e+003
  2.03415990   1.082554e+004
  2.03588009   5.388989e+003
  2.03760004   2.385790e+003
  2.03931999   1.328578e+004
  2.04103994   3.082595e+004
  2.04275990   2.083249e+004
  2.04447985   4.075013e+003
  2.04620004   6.614219e+002
  2.04791999   3.759810e+003
  2.04963994   9.182942e+003
  2.05135989   6.619595e+003
  2.05308008   3.583844e+003
  2.05480003   1.375745e+004
  2.05651999   2.395769e+004
  2.05823994   1.221189e+004
  2.05995989   1.789622e+003
  2.06168008   7.981703e+001
  2.06340003   2.226644e+002
  2.06511998   2.116799e+003
  2.06683993   5.761439e+003
  2.06855989   4.768237e+003
  2.07028008   4.017991e+003
  2.07200003   1.131644e+004
  2.07371998   1.232622e+004
